REGION|AGRUPACION_CANAL|FECHA|CUOTA_CANAL
NOROESTE|ED|2018-09-18 00:00:00|16
NOROESTE|ED|2018-09-19 00:00:00|23
NOROESTE|ED|2018-09-20 00:00:00|26
NOROESTE|ED|2018-09-21 00:00:00|26
NOROESTE|ED|2018-09-22 00:00:00|29
NOROESTE|ED|2018-09-23 00:00:00|28
NOROESTE|ED|2018-09-24 00:00:00|33
NOROESTE|ED|2018-09-25 00:00:00|32
NOROESTE|ED|2018-09-26 00:00:00|29
NOROESTE|ED|2018-09-27 00:00:00|30
NOROESTE|ED|2018-09-28 00:00:00|37
NOROESTE|ED|2018-09-29 00:00:00|47
NOROESTE|ED|2018-09-30 00:00:00|28
NORTE|ED|2018-09-01 00:00:00|95
NORTE|ED|2018-09-02 00:00:00|59
NORTE|ED|2018-09-03 00:00:00|82
NORTE|ED|2018-09-04 00:00:00|79
NORTE|ED|2018-09-05 00:00:00|71
NORTE|ED|2018-09-06 00:00:00|75
NORTE|ED|2018-09-07 00:00:00|68
NORTE|ED|2018-09-08 00:00:00|72
NORTE|ED|2018-09-09 00:00:00|56
NORTE|ED|2018-09-10 00:00:00|82
NORTE|ED|2018-09-11 00:00:00|82
NORTE|ED|2018-09-12 00:00:00|78
NORTE|ED|2018-09-13 00:00:00|88
NORTE|ED|2018-09-14 00:00:00|90
NORTE|ED|2018-09-15 00:00:00|59
NORTE|ED|2018-09-16 00:00:00|45
NORTE|ED|2018-09-17 00:00:00|69
NORTE|ED|2018-09-18 00:00:00|44
NORTE|ED|2018-09-19 00:00:00|62
NORTE|ED|2018-09-20 00:00:00|67
NORTE|ED|2018-09-21 00:00:00|66
NORTE|ED|2018-09-22 00:00:00|73
NORTE|ED|2018-09-23 00:00:00|69
NORTE|ED|2018-09-24 00:00:00|82
NORTE|ED|2018-09-25 00:00:00|80
NORTE|ED|2018-09-26 00:00:00|76
NORTE|ED|2018-09-27 00:00:00|78
NORTE|ED|2018-09-28 00:00:00|92
NORTE|ED|2018-09-29 00:00:00|121
NORTE|ED|2018-09-30 00:00:00|69
PACIFICO BAJIO|ED|2018-09-01 00:00:00|533
PACIFICO BAJIO|ED|2018-09-02 00:00:00|321
PACIFICO BAJIO|ED|2018-09-03 00:00:00|466
PACIFICO BAJIO|ED|2018-09-04 00:00:00|439
PACIFICO BAJIO|ED|2018-09-05 00:00:00|400
PACIFICO BAJIO|ED|2018-09-06 00:00:00|411
PACIFICO BAJIO|ED|2018-09-07 00:00:00|370
PACIFICO BAJIO|ED|2018-09-08 00:00:00|390
PACIFICO BAJIO|ED|2018-09-09 00:00:00|297
PACIFICO BAJIO|ED|2018-09-10 00:00:00|466
PACIFICO BAJIO|ED|2018-09-11 00:00:00|465
PACIFICO BAJIO|ED|2018-09-12 00:00:00|427
PACIFICO BAJIO|ED|2018-09-13 00:00:00|480
PACIFICO BAJIO|ED|2018-09-14 00:00:00|493
PACIFICO BAJIO|ED|2018-09-15 00:00:00|315
PACIFICO BAJIO|ED|2018-09-16 00:00:00|242
PACIFICO BAJIO|ED|2018-09-17 00:00:00|399
PACIFICO BAJIO|ED|2018-09-18 00:00:00|247
PACIFICO BAJIO|ED|2018-09-19 00:00:00|346
PACIFICO BAJIO|ED|2018-09-20 00:00:00|359
PACIFICO BAJIO|ED|2018-09-21 00:00:00|358
PACIFICO BAJIO|ED|2018-09-22 00:00:00|396
PACIFICO BAJIO|ED|2018-09-23 00:00:00|380
PACIFICO BAJIO|ED|2018-09-24 00:00:00|469
PACIFICO BAJIO|ED|2018-09-25 00:00:00|452
PACIFICO BAJIO|ED|2018-09-26 00:00:00|425
PACIFICO BAJIO|ED|2018-09-27 00:00:00|440
PACIFICO BAJIO|ED|2018-09-28 00:00:00|508
PACIFICO BAJIO|ED|2018-09-29 00:00:00|647
PACIFICO BAJIO|ED|2018-09-30 00:00:00|377
SUR PENINSULA|ED|2018-09-01 00:00:00|286
SUR PENINSULA|ED|2018-09-02 00:00:00|86
SUR PENINSULA|ED|2018-09-03 00:00:00|338
SUR PENINSULA|ED|2018-09-04 00:00:00|377
SUR PENINSULA|ED|2018-09-05 00:00:00|364
SUR PENINSULA|ED|2018-09-06 00:00:00|329
SUR PENINSULA|ED|2018-09-07 00:00:00|366
SUR PENINSULA|ED|2018-09-08 00:00:00|301
SUR PENINSULA|ED|2018-09-09 00:00:00|101
SUR PENINSULA|ED|2018-09-10 00:00:00|353
SUR PENINSULA|ED|2018-09-11 00:00:00|391
SUR PENINSULA|ED|2018-09-12 00:00:00|379
SUR PENINSULA|ED|2018-09-13 00:00:00|345
SUR PENINSULA|ED|2018-09-14 00:00:00|383
SUR PENINSULA|ED|2018-09-15 00:00:00|317
SUR PENINSULA|ED|2018-09-16 00:00:00|117
SUR PENINSULA|ED|2018-09-17 00:00:00|371
SUR PENINSULA|ED|2018-09-18 00:00:00|410
SUR PENINSULA|ED|2018-09-19 00:00:00|397
SUR PENINSULA|ED|2018-09-20 00:00:00|362
SUR PENINSULA|ED|2018-09-21 00:00:00|397
SUR PENINSULA|ED|2018-09-22 00:00:00|329
SUR PENINSULA|ED|2018-09-23 00:00:00|104
SUR PENINSULA|ED|2018-09-24 00:00:00|383
SUR PENINSULA|ED|2018-09-25 00:00:00|423
SUR PENINSULA|ED|2018-09-26 00:00:00|408
SUR PENINSULA|ED|2018-09-27 00:00:00|374
SUR PENINSULA|ED|2018-09-28 00:00:00|410
SUR PENINSULA|ED|2018-09-29 00:00:00|342
SUR PENINSULA|ED|2018-09-30 00:00:00|99
CENTRO|GAE|2018-09-01 00:00:00|0
CENTRO|GAE|2018-09-02 00:00:00|0
CENTRO|GAE|2018-09-03 00:00:00|0
CENTRO|GAE|2018-09-04 00:00:00|0
CENTRO|GAE|2018-09-05 00:00:00|0
CENTRO|GAE|2018-09-06 00:00:00|0
CENTRO|GAE|2018-09-07 00:00:00|0
CENTRO|GAE|2018-09-08 00:00:00|0
CENTRO|GAE|2018-09-09 00:00:00|0
CENTRO|GAE|2018-09-10 00:00:00|0
CENTRO|GAE|2018-09-11 00:00:00|0
CENTRO|GAE|2018-09-12 00:00:00|0
CENTRO|GAE|2018-09-13 00:00:00|0
CENTRO|GAE|2018-09-14 00:00:00|0
CENTRO|GAE|2018-09-15 00:00:00|0
CENTRO|GAE|2018-09-16 00:00:00|0
CENTRO|GAE|2018-09-17 00:00:00|0
CENTRO|GAE|2018-09-18 00:00:00|0
CENTRO|GAE|2018-09-19 00:00:00|0
CENTRO|GAE|2018-09-20 00:00:00|0
CENTRO|GAE|2018-09-21 00:00:00|0
CENTRO|GAE|2018-09-22 00:00:00|0
CENTRO|GAE|2018-09-23 00:00:00|0
CENTRO|GAE|2018-09-24 00:00:00|0
CENTRO|GAE|2018-09-25 00:00:00|0
CENTRO|GAE|2018-09-26 00:00:00|0
CENTRO|GAE|2018-09-27 00:00:00|0
CENTRO|GAE|2018-09-28 00:00:00|0
CENTRO|GAE|2018-09-29 00:00:00|0
CENTRO|GAE|2018-09-30 00:00:00|0
NOROESTE|GAE|2018-09-01 00:00:00|0
NOROESTE|GAE|2018-09-02 00:00:00|0
NOROESTE|GAE|2018-09-03 00:00:00|0
NOROESTE|GAE|2018-09-04 00:00:00|0
NOROESTE|GAE|2018-09-05 00:00:00|0
NOROESTE|GAE|2018-09-06 00:00:00|0
NOROESTE|GAE|2018-09-07 00:00:00|0
NOROESTE|GAE|2018-09-08 00:00:00|0
NOROESTE|GAE|2018-09-09 00:00:00|0
NOROESTE|GAE|2018-09-10 00:00:00|0
NOROESTE|GAE|2018-09-11 00:00:00|0
NOROESTE|GAE|2018-09-12 00:00:00|0
NOROESTE|GAE|2018-09-13 00:00:00|0
NOROESTE|GAE|2018-09-14 00:00:00|0
NOROESTE|GAE|2018-09-15 00:00:00|0
NOROESTE|GAE|2018-09-16 00:00:00|0
NOROESTE|GAE|2018-09-17 00:00:00|0
NOROESTE|GAE|2018-09-18 00:00:00|0
NOROESTE|GAE|2018-09-19 00:00:00|0
NOROESTE|GAE|2018-09-20 00:00:00|0
NOROESTE|GAE|2018-09-21 00:00:00|0
NOROESTE|GAE|2018-09-22 00:00:00|0
NOROESTE|GAE|2018-09-23 00:00:00|0
NOROESTE|GAE|2018-09-24 00:00:00|0
NOROESTE|GAE|2018-09-25 00:00:00|0
NOROESTE|GAE|2018-09-26 00:00:00|0
NOROESTE|GAE|2018-09-27 00:00:00|0
NOROESTE|GAE|2018-09-28 00:00:00|0
NOROESTE|GAE|2018-09-29 00:00:00|0
NOROESTE|GAE|2018-09-30 00:00:00|0
NORTE|GAE|2018-09-01 00:00:00|0
NORTE|GAE|2018-09-02 00:00:00|0
NORTE|GAE|2018-09-03 00:00:00|0
NORTE|GAE|2018-09-04 00:00:00|0
NORTE|GAE|2018-09-05 00:00:00|0
NORTE|GAE|2018-09-06 00:00:00|0
NORTE|GAE|2018-09-07 00:00:00|0
NORTE|GAE|2018-09-08 00:00:00|0
NORTE|GAE|2018-09-09 00:00:00|0
NORTE|GAE|2018-09-10 00:00:00|0
NORTE|GAE|2018-09-11 00:00:00|0
NORTE|GAE|2018-09-12 00:00:00|0
NORTE|GAE|2018-09-13 00:00:00|0
NORTE|GAE|2018-09-14 00:00:00|0
NORTE|GAE|2018-09-15 00:00:00|0
NORTE|GAE|2018-09-16 00:00:00|0
NORTE|GAE|2018-09-17 00:00:00|0
NORTE|GAE|2018-09-18 00:00:00|0
NORTE|GAE|2018-09-19 00:00:00|0
NORTE|GAE|2018-09-20 00:00:00|0
NORTE|GAE|2018-09-21 00:00:00|0
NORTE|GAE|2018-09-22 00:00:00|0
NORTE|GAE|2018-09-23 00:00:00|0
NORTE|GAE|2018-09-24 00:00:00|0
NORTE|GAE|2018-09-25 00:00:00|0
NORTE|GAE|2018-09-26 00:00:00|0
NORTE|GAE|2018-09-27 00:00:00|0
NORTE|GAE|2018-09-28 00:00:00|0
NORTE|GAE|2018-09-29 00:00:00|0
NORTE|GAE|2018-09-30 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-01 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-02 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-03 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-04 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-05 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-06 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-07 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-08 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-09 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-10 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-11 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-12 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-13 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-14 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-15 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-16 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-17 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-18 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-19 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-20 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-21 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-22 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-23 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-24 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-25 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-26 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-27 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-28 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-29 00:00:00|0
PACIFICO BAJIO|GAE|2018-09-30 00:00:00|0
SUR PENINSULA|GAE|2018-09-01 00:00:00|0
SUR PENINSULA|GAE|2018-09-02 00:00:00|0
SUR PENINSULA|GAE|2018-09-03 00:00:00|0
SUR PENINSULA|GAE|2018-09-04 00:00:00|0
SUR PENINSULA|GAE|2018-09-05 00:00:00|0
SUR PENINSULA|GAE|2018-09-06 00:00:00|0
SUR PENINSULA|GAE|2018-09-07 00:00:00|0
SUR PENINSULA|GAE|2018-09-08 00:00:00|0
SUR PENINSULA|GAE|2018-09-09 00:00:00|0
SUR PENINSULA|GAE|2018-09-10 00:00:00|0
SUR PENINSULA|GAE|2018-09-11 00:00:00|0
SUR PENINSULA|GAE|2018-09-12 00:00:00|0
SUR PENINSULA|GAE|2018-09-13 00:00:00|0
SUR PENINSULA|GAE|2018-09-14 00:00:00|0
SUR PENINSULA|GAE|2018-09-15 00:00:00|0
SUR PENINSULA|GAE|2018-09-16 00:00:00|0
SUR PENINSULA|GAE|2018-09-17 00:00:00|0
SUR PENINSULA|GAE|2018-09-18 00:00:00|0
SUR PENINSULA|GAE|2018-09-19 00:00:00|0
SUR PENINSULA|GAE|2018-09-20 00:00:00|0
SUR PENINSULA|GAE|2018-09-21 00:00:00|0
SUR PENINSULA|GAE|2018-09-22 00:00:00|0
SUR PENINSULA|GAE|2018-09-23 00:00:00|0
SUR PENINSULA|GAE|2018-09-24 00:00:00|0
SUR PENINSULA|GAE|2018-09-25 00:00:00|0
SUR PENINSULA|GAE|2018-09-26 00:00:00|0
SUR PENINSULA|GAE|2018-09-27 00:00:00|0
SUR PENINSULA|GAE|2018-09-28 00:00:00|0
SUR PENINSULA|GAE|2018-09-29 00:00:00|0
SUR PENINSULA|GAE|2018-09-30 00:00:00|0
CENTRO|GOV|2018-09-01 00:00:00|0
CENTRO|GOV|2018-09-02 00:00:00|0
CENTRO|GOV|2018-09-03 00:00:00|0
CENTRO|GOV|2018-09-04 00:00:00|0
CENTRO|GOV|2018-09-05 00:00:00|0
CENTRO|GOV|2018-09-06 00:00:00|0
CENTRO|GOV|2018-09-07 00:00:00|0
CENTRO|GOV|2018-09-08 00:00:00|0
CENTRO|GOV|2018-09-09 00:00:00|0
CENTRO|GOV|2018-09-10 00:00:00|0
CENTRO|GOV|2018-09-11 00:00:00|0
CENTRO|GOV|2018-09-12 00:00:00|0
CENTRO|GOV|2018-09-13 00:00:00|0
CENTRO|GOV|2018-09-14 00:00:00|0
CENTRO|GOV|2018-09-15 00:00:00|0
CENTRO|GOV|2018-09-16 00:00:00|0
CENTRO|GOV|2018-09-17 00:00:00|0
CENTRO|GOV|2018-09-18 00:00:00|0
CENTRO|GOV|2018-09-19 00:00:00|0
CENTRO|GOV|2018-09-20 00:00:00|0
CENTRO|GOV|2018-09-21 00:00:00|0
CENTRO|GOV|2018-09-22 00:00:00|0
CENTRO|GOV|2018-09-23 00:00:00|0
CENTRO|GOV|2018-09-24 00:00:00|0
CENTRO|GOV|2018-09-25 00:00:00|0
CENTRO|GOV|2018-09-26 00:00:00|0
CENTRO|GOV|2018-09-27 00:00:00|0
CENTRO|GOV|2018-09-28 00:00:00|0
CENTRO|GOV|2018-09-29 00:00:00|0
CENTRO|GOV|2018-09-30 00:00:00|0
NOROESTE|GOV|2018-09-01 00:00:00|0
NOROESTE|GOV|2018-09-02 00:00:00|0
NOROESTE|GOV|2018-09-03 00:00:00|0
NOROESTE|GOV|2018-09-04 00:00:00|0
NOROESTE|GOV|2018-09-05 00:00:00|0
NOROESTE|GOV|2018-09-06 00:00:00|0
NOROESTE|GOV|2018-09-07 00:00:00|0
NOROESTE|GOV|2018-09-08 00:00:00|0
NOROESTE|GOV|2018-09-09 00:00:00|0
NOROESTE|GOV|2018-09-10 00:00:00|0
NOROESTE|GOV|2018-09-11 00:00:00|0
NOROESTE|GOV|2018-09-12 00:00:00|0
NOROESTE|GOV|2018-09-13 00:00:00|0
NOROESTE|GOV|2018-09-14 00:00:00|0
NOROESTE|GOV|2018-09-15 00:00:00|0
NOROESTE|GOV|2018-09-16 00:00:00|0
NOROESTE|GOV|2018-09-17 00:00:00|0
NOROESTE|GOV|2018-09-18 00:00:00|0
NOROESTE|GOV|2018-09-19 00:00:00|0
NOROESTE|GOV|2018-09-20 00:00:00|0
NOROESTE|GOV|2018-09-21 00:00:00|0
NOROESTE|GOV|2018-09-22 00:00:00|0
NOROESTE|GOV|2018-09-23 00:00:00|0
NOROESTE|GOV|2018-09-24 00:00:00|0
NOROESTE|GOV|2018-09-25 00:00:00|0
NOROESTE|GOV|2018-09-26 00:00:00|0
NOROESTE|GOV|2018-09-27 00:00:00|0
NOROESTE|GOV|2018-09-28 00:00:00|0
NOROESTE|GOV|2018-09-29 00:00:00|0
NOROESTE|GOV|2018-09-30 00:00:00|0
NORTE|GOV|2018-09-01 00:00:00|0
NORTE|GOV|2018-09-02 00:00:00|0
NORTE|GOV|2018-09-03 00:00:00|0
NORTE|GOV|2018-09-04 00:00:00|0
NORTE|GOV|2018-09-05 00:00:00|0
NORTE|GOV|2018-09-06 00:00:00|0
NORTE|GOV|2018-09-07 00:00:00|0
NORTE|GOV|2018-09-08 00:00:00|0
NORTE|GOV|2018-09-09 00:00:00|0
NORTE|GOV|2018-09-10 00:00:00|0
NORTE|GOV|2018-09-11 00:00:00|0
NORTE|GOV|2018-09-12 00:00:00|0
NORTE|GOV|2018-09-13 00:00:00|0
NORTE|GOV|2018-09-14 00:00:00|0
NORTE|GOV|2018-09-15 00:00:00|0
NORTE|GOV|2018-09-16 00:00:00|0
NORTE|GOV|2018-09-17 00:00:00|0
NORTE|GOV|2018-09-18 00:00:00|0
NORTE|GOV|2018-09-19 00:00:00|0
NORTE|GOV|2018-09-20 00:00:00|0
NORTE|GOV|2018-09-21 00:00:00|0
NORTE|GOV|2018-09-22 00:00:00|0
NORTE|GOV|2018-09-23 00:00:00|0
NORTE|GOV|2018-09-24 00:00:00|0
NORTE|GOV|2018-09-25 00:00:00|0
NORTE|GOV|2018-09-26 00:00:00|0
NORTE|GOV|2018-09-27 00:00:00|0
NORTE|GOV|2018-09-28 00:00:00|0
NORTE|GOV|2018-09-29 00:00:00|0
NORTE|GOV|2018-09-30 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-01 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-02 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-03 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-04 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-05 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-06 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-07 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-08 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-09 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-10 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-11 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-12 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-13 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-14 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-15 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-16 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-17 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-18 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-19 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-20 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-21 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-22 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-23 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-24 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-25 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-26 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-27 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-28 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-29 00:00:00|0
PACIFICO BAJIO|GOV|2018-09-30 00:00:00|0
SUR PENINSULA|GOV|2018-09-01 00:00:00|0
SUR PENINSULA|GOV|2018-09-02 00:00:00|0
SUR PENINSULA|GOV|2018-09-03 00:00:00|0
SUR PENINSULA|GOV|2018-09-04 00:00:00|0
SUR PENINSULA|GOV|2018-09-05 00:00:00|0
SUR PENINSULA|GOV|2018-09-06 00:00:00|0
SUR PENINSULA|GOV|2018-09-07 00:00:00|0
SUR PENINSULA|GOV|2018-09-08 00:00:00|0
SUR PENINSULA|GOV|2018-09-09 00:00:00|0
SUR PENINSULA|GOV|2018-09-10 00:00:00|0
SUR PENINSULA|GOV|2018-09-11 00:00:00|0
SUR PENINSULA|GOV|2018-09-12 00:00:00|0
SUR PENINSULA|GOV|2018-09-13 00:00:00|0
SUR PENINSULA|GOV|2018-09-14 00:00:00|0
SUR PENINSULA|GOV|2018-09-15 00:00:00|0
SUR PENINSULA|GOV|2018-09-16 00:00:00|0
SUR PENINSULA|GOV|2018-09-17 00:00:00|0
SUR PENINSULA|GOV|2018-09-18 00:00:00|0
SUR PENINSULA|GOV|2018-09-19 00:00:00|0
SUR PENINSULA|GOV|2018-09-20 00:00:00|0
SUR PENINSULA|GOV|2018-09-21 00:00:00|0
SUR PENINSULA|GOV|2018-09-22 00:00:00|0
SUR PENINSULA|GOV|2018-09-23 00:00:00|0
SUR PENINSULA|GOV|2018-09-24 00:00:00|0
SUR PENINSULA|GOV|2018-09-25 00:00:00|0
SUR PENINSULA|GOV|2018-09-26 00:00:00|0
SUR PENINSULA|GOV|2018-09-27 00:00:00|0
SUR PENINSULA|GOV|2018-09-28 00:00:00|0
SUR PENINSULA|GOV|2018-09-29 00:00:00|0
SUR PENINSULA|GOV|2018-09-30 00:00:00|0
CENTRO|LE|2018-09-01 00:00:00|0
CENTRO|LE|2018-09-02 00:00:00|0
CENTRO|LE|2018-09-03 00:00:00|0
CENTRO|LE|2018-09-04 00:00:00|0
CENTRO|LE|2018-09-05 00:00:00|0
CENTRO|LE|2018-09-06 00:00:00|0
CENTRO|LE|2018-09-07 00:00:00|0
CENTRO|LE|2018-09-08 00:00:00|0
CENTRO|LE|2018-09-09 00:00:00|0
CENTRO|LE|2018-09-10 00:00:00|0
CENTRO|LE|2018-09-11 00:00:00|0
CENTRO|LE|2018-09-12 00:00:00|0
CENTRO|LE|2018-09-13 00:00:00|0
CENTRO|LE|2018-09-14 00:00:00|0
CENTRO|LE|2018-09-15 00:00:00|0
CENTRO|LE|2018-09-16 00:00:00|0
CENTRO|LE|2018-09-17 00:00:00|0
CENTRO|LE|2018-09-18 00:00:00|0
CENTRO|LE|2018-09-19 00:00:00|0
CENTRO|LE|2018-09-20 00:00:00|0
CENTRO|LE|2018-09-21 00:00:00|0
CENTRO|LE|2018-09-22 00:00:00|0
CENTRO|LE|2018-09-23 00:00:00|0
CENTRO|LE|2018-09-24 00:00:00|0
CENTRO|LE|2018-09-25 00:00:00|0
CENTRO|LE|2018-09-26 00:00:00|0
CENTRO|LE|2018-09-27 00:00:00|0
CENTRO|LE|2018-09-28 00:00:00|0
CENTRO|LE|2018-09-29 00:00:00|0
CENTRO|LE|2018-09-30 00:00:00|0
NOROESTE|LE|2018-09-01 00:00:00|0
NOROESTE|LE|2018-09-02 00:00:00|0
NOROESTE|LE|2018-09-03 00:00:00|0
NOROESTE|LE|2018-09-04 00:00:00|0
NOROESTE|LE|2018-09-05 00:00:00|0
NOROESTE|LE|2018-09-06 00:00:00|0
NOROESTE|LE|2018-09-07 00:00:00|0
NOROESTE|LE|2018-09-08 00:00:00|0
NOROESTE|LE|2018-09-09 00:00:00|0
NOROESTE|LE|2018-09-10 00:00:00|0
NOROESTE|LE|2018-09-11 00:00:00|0
NOROESTE|LE|2018-09-12 00:00:00|0
NOROESTE|LE|2018-09-13 00:00:00|0
NOROESTE|LE|2018-09-14 00:00:00|0
NOROESTE|LE|2018-09-15 00:00:00|0
NOROESTE|LE|2018-09-16 00:00:00|0
NOROESTE|LE|2018-09-17 00:00:00|0
NOROESTE|LE|2018-09-18 00:00:00|0
NOROESTE|LE|2018-09-19 00:00:00|0
NOROESTE|LE|2018-09-20 00:00:00|0
NOROESTE|LE|2018-09-21 00:00:00|0
NOROESTE|LE|2018-09-22 00:00:00|0
NOROESTE|LE|2018-09-23 00:00:00|0
NOROESTE|LE|2018-09-24 00:00:00|0
NOROESTE|LE|2018-09-25 00:00:00|0
NOROESTE|LE|2018-09-26 00:00:00|0
NOROESTE|LE|2018-09-27 00:00:00|0
NOROESTE|LE|2018-09-28 00:00:00|0
NOROESTE|LE|2018-09-29 00:00:00|0
NOROESTE|LE|2018-09-30 00:00:00|0
NORTE|LE|2018-09-01 00:00:00|0
NORTE|LE|2018-09-02 00:00:00|0
NORTE|LE|2018-09-03 00:00:00|0
NORTE|LE|2018-09-04 00:00:00|0
NORTE|LE|2018-09-05 00:00:00|0
NORTE|LE|2018-09-06 00:00:00|0
NORTE|LE|2018-09-07 00:00:00|0
NORTE|LE|2018-09-08 00:00:00|0
NORTE|LE|2018-09-09 00:00:00|0
NORTE|LE|2018-09-10 00:00:00|0
NORTE|LE|2018-09-11 00:00:00|0
NORTE|LE|2018-09-12 00:00:00|0
NORTE|LE|2018-09-13 00:00:00|0
NORTE|LE|2018-09-14 00:00:00|0
NORTE|LE|2018-09-15 00:00:00|0
NORTE|LE|2018-09-16 00:00:00|0
NORTE|LE|2018-09-17 00:00:00|0
NORTE|LE|2018-09-18 00:00:00|0
NORTE|LE|2018-09-19 00:00:00|0
NORTE|LE|2018-09-20 00:00:00|0
NORTE|LE|2018-09-21 00:00:00|0
NORTE|LE|2018-09-22 00:00:00|0
NORTE|LE|2018-09-23 00:00:00|0
NORTE|LE|2018-09-24 00:00:00|0
NORTE|LE|2018-09-25 00:00:00|0
NORTE|LE|2018-09-26 00:00:00|0
NORTE|LE|2018-09-27 00:00:00|0
NORTE|LE|2018-09-28 00:00:00|0
NORTE|LE|2018-09-29 00:00:00|0
NORTE|LE|2018-09-30 00:00:00|0
PACIFICO BAJIO|LE|2018-09-01 00:00:00|0
PACIFICO BAJIO|LE|2018-09-02 00:00:00|0
PACIFICO BAJIO|LE|2018-09-03 00:00:00|0
PACIFICO BAJIO|LE|2018-09-04 00:00:00|0
PACIFICO BAJIO|LE|2018-09-05 00:00:00|0
PACIFICO BAJIO|LE|2018-09-06 00:00:00|0
PACIFICO BAJIO|LE|2018-09-07 00:00:00|0
PACIFICO BAJIO|LE|2018-09-08 00:00:00|0
PACIFICO BAJIO|LE|2018-09-09 00:00:00|0
PACIFICO BAJIO|LE|2018-09-10 00:00:00|0
PACIFICO BAJIO|LE|2018-09-11 00:00:00|0
PACIFICO BAJIO|LE|2018-09-12 00:00:00|0
PACIFICO BAJIO|LE|2018-09-13 00:00:00|0
PACIFICO BAJIO|LE|2018-09-14 00:00:00|0
PACIFICO BAJIO|LE|2018-09-15 00:00:00|0
PACIFICO BAJIO|LE|2018-09-16 00:00:00|0
PACIFICO BAJIO|LE|2018-09-17 00:00:00|0
PACIFICO BAJIO|LE|2018-09-18 00:00:00|0
PACIFICO BAJIO|LE|2018-09-19 00:00:00|0
PACIFICO BAJIO|LE|2018-09-20 00:00:00|0
PACIFICO BAJIO|LE|2018-09-21 00:00:00|0
PACIFICO BAJIO|LE|2018-09-22 00:00:00|0
PACIFICO BAJIO|LE|2018-09-23 00:00:00|0
PACIFICO BAJIO|LE|2018-09-24 00:00:00|0
PACIFICO BAJIO|LE|2018-09-25 00:00:00|0
PACIFICO BAJIO|LE|2018-09-26 00:00:00|0
PACIFICO BAJIO|LE|2018-09-27 00:00:00|0
PACIFICO BAJIO|LE|2018-09-28 00:00:00|0
PACIFICO BAJIO|LE|2018-09-29 00:00:00|0
PACIFICO BAJIO|LE|2018-09-30 00:00:00|0
SUR PENINSULA|LE|2018-09-01 00:00:00|0
